A_FECHA;NDSEM;NSEM;NMES;ANNO;LABOR;OLEAC_9;OLEAC_8;OLEAC_7;OLEAC_6;OLEAC_5;OLEAC_4;OLEAC_3;OLEAC_2;OLEAC_1;OLEAC
17/06/2009;3;25;6;2009;L;;;;;;;;;;1
18/06/2009;4;25;6;2009;L;;;;;;;;;1;2
19/06/2009;5;25;6;2009;L;;;;;;;;1;2;4
20/06/2009;6;25;6;2009;F;;;;;;;1;2;4;2
21/06/2009;7;25;6;2009;F;;;;;;1;2;4;2;4
22/06/2009;1;26;6;2009;L;;;;;1;2;4;2;4;5
23/06/2009;2;26;6;2009;L;;;;1;2;4;2;4;5;2
24/06/2009;3;26;6;2009;L;;;1;2;4;2;4;5;2;8
25/06/2009;4;26;6;2009;L;;1;2;4;2;4;5;2;8;5
26/06/2009;5;26;6;2009;L;1;2;4;2;4;5;2;8;5;2
27/06/2009;6;26;6;2009;F;2;4;2;4;5;2;8;5;2;7
28/06/2009;7;26;6;2009;F;4;2;4;5;2;8;5;2;7;10
29/06/2009;1;27;6;2009;L;2;4;5;2;8;5;2;7;10;0
30/06/2009;2;27;6;2009;L;4;5;2;8;5;2;7;10;0;2
01/07/2009;3;27;7;2009;L;5;2;8;5;2;7;10;0;2;2
02/07/2009;4;27;7;2009;L;2;8;5;2;7;10;0;2;2;0
03/07/2009;5;27;7;2009;L;8;5;2;7;10;0;2;2;0;2
04/07/2009;6;27;7;2009;F;5;2;7;10;0;2;2;0;2;7
05/07/2009;7;27;7;2009;F;2;7;10;0;2;2;0;2;7;2
06/07/2009;1;28;7;2009;L;7;10;0;2;2;0;2;7;2;1
07/07/2009;2;28;7;2009;L;10;0;2;2;0;2;7;2;1;3
08/07/2009;3;28;7;2009;L;0;2;2;0;2;7;2;1;3;1
09/07/2009;4;28;7;2009;L;2;2;0;2;7;2;1;3;1;1
10/07/2009;5;28;7;2009;L;2;0;2;7;2;1;3;1;1;2
11/07/2009;6;28;7;2009;F;0;2;7;2;1;3;1;1;2;1
12/07/2009;7;28;7;2009;F;2;7;2;1;3;1;1;2;1;0
13/07/2009;1;29;7;2009;L;7;2;1;3;1;1;2;1;0;0
14/07/2009;2;29;7;2009;L;2;1;3;1;1;2;1;0;0;0
15/07/2009;3;29;7;2009;L;1;3;1;1;2;1;0;0;0;0
16/07/2009;4;29;7;2009;L;3;1;1;2;1;0;0;0;0;0
17/07/2009;5;29;7;2009;L;1;1;2;1;0;0;0;0;0;0
18/07/2009;6;29;7;2009;F;1;2;1;0;0;0;0;0;0;0
19/07/2009;7;29;7;2009;F;2;1;0;0;0;0;0;0;0;0
20/07/2009;1;30;7;2009;L;1;0;0;0;0;0;0;0;0;0
21/07/2009;2;30;7;2009;L;0;0;0;0;0;0;0;0;0;0
22/07/2009;3;30;7;2009;L;0;0;0;0;0;0;0;0;0;0
23/07/2009;4;30;7;2009;L;0;0;0;0;0;0;0;0;0;0
24/07/2009;5;30;7;2009;L;0;0;0;0;0;0;0;0;0;0
25/07/2009;6;30;7;2009;F;0;0;0;0;0;0;0;0;0;3
26/07/2009;7;30;7;2009;F;0;0;0;0;0;0;0;0;3;0
27/07/2009;1;31;7;2009;L;0;0;0;0;0;0;0;3;0;0
28/07/2009;2;31;7;2009;L;0;0;0;0;0;0;3;0;0;0
29/07/2009;3;31;7;2009;L;0;0;0;0;0;3;0;0;0;0
30/07/2009;4;31;7;2009;L;0;0;0;0;3;0;0;0;0;0
31/07/2009;5;31;7;2009;L;0;0;0;3;0;0;0;0;0;0
01/08/2009;6;31;8;2009;F;0;0;3;0;0;0;0;0;0;0
02/08/2009;7;31;8;2009;F;0;3;0;0;0;0;0;0;0;0
03/08/2009;1;32;8;2009;L;3;0;0;0;0;0;0;0;0;0
04/08/2009;2;32;8;2009;L;0;0;0;0;0;0;0;0;0;0
05/08/2009;3;32;8;2009;L;0;0;0;0;0;0;0;0;0;0
06/08/2009;4;32;8;2009;L;0;0;0;0;0;0;0;0;0;0
07/08/2009;5;32;8;2009;L;0;0;0;0;0;0;0;0;0;0
08/08/2009;6;32;8;2009;F;0;0;0;0;0;0;0;0;0;0
09/08/2009;7;32;8;2009;F;0;0;0;0;0;0;0;0;0;0
10/08/2009;1;33;8;2009;L;0;0;0;0;0;0;0;0;0;0
11/08/2009;2;33;8;2009;L;0;0;0;0;0;0;0;0;0;0
12/08/2009;3;33;8;2009;L;0;0;0;0;0;0;0;0;0;0
13/08/2009;4;33;8;2009;L;0;0;0;0;0;0;0;0;0;0
14/08/2009;5;33;8;2009;L;0;0;0;0;0;0;0;0;0;0
15/08/2009;6;33;8;2009;F;0;0;0;0;0;0;0;0;0;0
16/08/2009;7;33;8;2009;F;0;0;0;0;0;0;0;0;0;0
17/08/2009;1;34;8;2009;L;0;0;0;0;0;0;0;0;0;0
18/08/2009;2;34;8;2009;L;0;0;0;0;0;0;0;0;0;0
19/08/2009;3;34;8;2009;L;0;0;0;0;0;0;0;0;0;0
20/08/2009;4;34;8;2009;L;0;0;0;0;0;0;0;0;0;0
21/08/2009;5;34;8;2009;L;0;0;0;0;0;0;0;0;0;0
22/08/2009;6;34;8;2009;F;0;0;0;0;0;0;0;0;0;0
23/08/2009;7;34;8;2009;F;0;0;0;0;0;0;0;0;0;0
24/08/2009;1;35;8;2009;L;0;0;0;0;0;0;0;0;0;0
25/08/2009;2;35;8;2009;L;0;0;0;0;0;0;0;0;0;0
26/08/2009;3;35;8;2009;L;0;0;0;0;0;0;0;0;0;0
27/08/2009;4;35;8;2009;L;0;0;0;0;0;0;0;0;0;0
28/08/2009;5;35;8;2009;L;0;0;0;0;0;0;0;0;0;0
29/08/2009;6;35;8;2009;F;0;0;0;0;0;0;0;0;0;0
30/08/2009;7;35;8;2009;F;0;0;0;0;0;0;0;0;0;0
31/08/2009;1;36;8;2009;L;0;0;0;0;0;0;0;0;0;0
01/09/2009;2;36;9;2009;L;0;0;0;0;0;0;0;0;0;0
02/09/2009;3;36;9;2009;L;0;0;0;0;0;0;0;0;0;0
03/09/2009;4;36;9;2009;L;0;0;0;0;0;0;0;0;0;0
04/09/2009;5;36;9;2009;L;0;0;0;0;0;0;0;0;0;0
05/09/2009;6;36;9;2009;F;0;0;0;0;0;0;0;0;0;0
06/09/2009;7;36;9;2009;F;0;0;0;0;0;0;0;0;0;0
07/09/2009;1;37;9;2009;L;0;0;0;0;0;0;0;0;0;0
08/09/2009;2;37;9;2009;L;0;0;0;0;0;0;0;0;0;0
09/09/2009;3;37;9;2009;L;0;0;0;0;0;0;0;0;0;0
10/09/2009;4;37;9;2009;L;0;0;0;0;0;0;0;0;0;0
11/09/2009;5;37;9;2009;L;0;0;0;0;0;0;0;0;0;0
12/09/2009;6;37;9;2009;F;0;0;0;0;0;0;0;0;0;0
13/09/2009;7;37;9;2009;F;0;0;0;0;0;0;0;0;0;0
14/09/2009;1;38;9;2009;L;0;0;0;0;0;0;0;0;0;0
15/09/2009;2;38;9;2009;F;0;0;0;0;0;0;0;0;0;0
16/09/2009;3;38;9;2009;L;0;0;0;0;0;0;0;0;0;0
17/09/2009;4;38;9;2009;L;0;0;0;0;0;0;0;0;0;0
18/09/2009;5;38;9;2009;L;0;0;0;0;0;0;0;0;0;0
19/09/2009;6;38;9;2009;F;0;0;0;0;0;0;0;0;0;0
20/09/2009;7;38;9;2009;F;0;0;0;0;0;0;0;0;0;0
21/09/2009;1;39;9;2009;L;0;0;0;0;0;0;0;0;0;0
22/09/2009;2;39;9;2009;L;0;0;0;0;0;0;0;0;0;0
23/09/2009;3;39;9;2009;L;0;0;0;0;0;0;0;0;0;0
24/09/2009;4;39;9;2009;L;0;0;0;0;0;0;0;0;0;0
25/09/2009;5;39;9;2009;L;0;0;0;0;0;0;0;0;0;0
26/09/2009;6;39;9;2009;F;0;0;0;0;0;0;0;0;0;0
27/09/2009;7;39;9;2009;F;0;0;0;0;0;0;0;0;0;0
28/09/2009;1;40;9;2009;L;0;0;0;0;0;0;0;0;0;0
29/09/2009;2;40;9;2009;L;0;0;0;0;0;0;0;0;0;0
30/09/2009;3;40;9;2009;L;0;0;0;0;0;0;0;0;0;0
01/10/2009;4;40;10;2009;L;0;0;0;0;0;0;0;0;0;0
02/10/2009;5;40;10;2009;L;0;0;0;0;0;0;0;0;0;0
03/10/2009;6;40;10;2009;F;0;0;0;0;0;0;0;0;0;0
04/10/2009;7;40;10;2009;F;0;0;0;0;0;0;0;0;0;0
05/10/2009;1;41;10;2009;L;0;0;0;0;0;0;0;0;0;0
06/10/2009;2;41;10;2009;L;0;0;0;0;0;0;0;0;0;0
07/10/2009;3;41;10;2009;L;0;0;0;0;0;0;0;0;0;0
08/10/2009;4;41;10;2009;L;0;0;0;0;0;0;0;0;0;0
09/10/2009;5;41;10;2009;L;0;0;0;0;0;0;0;0;0;0
10/10/2009;6;41;10;2009;F;0;0;0;0;0;0;0;0;0;0
11/10/2009;7;41;10;2009;F;0;0;0;0;0;0;0;0;0;0
12/10/2009;1;42;10;2009;F;0;0;0;0;0;0;0;0;0;0
13/10/2009;2;42;10;2009;L;0;0;0;0;0;0;0;0;0;0
14/10/2009;3;42;10;2009;L;0;0;0;0;0;0;0;0;0;0
15/10/2009;4;42;10;2009;L;0;0;0;0;0;0;0;0;0;0
16/10/2009;5;42;10;2009;L;0;0;0;0;0;0;0;0;0;0
17/10/2009;6;42;10;2009;F;0;0;0;0;0;0;0;0;0;0
21/10/2009;3;43;10;2009;L;0;0;0;0;0;0;0;0;0;0
22/10/2009;4;43;10;2009;L;0;0;0;0;0;0;0;0;0;0
23/10/2009;5;43;10;2009;L;0;0;0;0;0;0;0;0;0;0
24/10/2009;6;43;10;2009;F;0;0;0;0;0;0;0;0;0;0
25/10/2009;7;43;10;2009;F;0;0;0;0;0;0;0;0;0;0
26/10/2009;1;44;10;2009;L;0;0;0;0;0;0;0;0;0;0
27/10/2009;2;44;10;2009;L;0;0;0;0;0;0;0;0;0;0
28/10/2009;3;44;10;2009;L;0;0;0;0;0;0;0;0;0;0
29/10/2009;4;44;10;2009;L;0;0;0;0;0;0;0;0;0;0
30/10/2009;5;44;10;2009;L;0;0;0;0;0;0;0;0;0;0
31/10/2009;6;44;10;2009;F;0;0;0;0;0;0;0;0;0;0
01/11/2009;7;44;11;2009;F;0;0;0;0;0;0;0;0;0;0
02/11/2009;1;45;11;2009;F;0;0;0;0;0;0;0;0;0;0
03/11/2009;2;45;11;2009;L;0;0;0;0;0;0;0;0;0;0
04/11/2009;3;45;11;2009;L;0;0;0;0;0;0;0;0;0;0
05/11/2009;4;45;11;2009;L;0;0;0;0;0;0;0;0;0;0
06/11/2009;5;45;11;2009;L;0;0;0;0;0;0;0;0;0;0
07/11/2009;6;45;11;2009;F;0;0;0;0;0;0;0;0;0;0
08/11/2009;7;45;11;2009;F;0;0;0;0;0;0;0;0;0;0
09/11/2009;1;46;11;2009;L;0;0;0;0;0;0;0;0;0;0
10/11/2009;2;46;11;2009;L;0;0;0;0;0;0;0;0;0;0
11/11/2009;3;46;11;2009;L;0;0;0;0;0;0;0;0;0;0
12/11/2009;4;46;11;2009;L;0;0;0;0;0;0;0;0;0;0
13/11/2009;5;46;11;2009;L;0;0;0;0;0;0;0;0;0;0
14/11/2009;6;46;11;2009;F;0;0;0;0;0;0;0;0;0;0
15/11/2009;7;46;11;2009;F;0;0;0;0;0;0;0;0;0;0
16/11/2009;1;47;11;2009;L;0;0;0;0;0;0;0;0;0;0
17/11/2009;2;47;11;2009;L;0;0;0;0;0;0;0;0;0;0
18/11/2009;3;47;11;2009;L;0;0;0;0;0;0;0;0;0;0
19/11/2009;4;47;11;2009;L;0;0;0;0;0;0;0;0;0;0
20/11/2009;5;47;11;2009;L;0;0;0;0;0;0;0;0;0;0
21/11/2009;6;47;11;2009;F;0;0;0;0;0;0;0;0;0;0
22/11/2009;7;47;11;2009;F;0;0;0;0;0;0;0;0;0;0
23/11/2009;1;48;11;2009;L;0;0;0;0;0;0;0;0;0;0
24/11/2009;2;48;11;2009;L;0;0;0;0;0;0;0;0;0;0
25/11/2009;3;48;11;2009;L;0;0;0;0;0;0;0;0;0;0
26/11/2009;4;48;11;2009;L;0;0;0;0;0;0;0;0;0;0
27/11/2009;5;48;11;2009;L;0;0;0;0;0;0;0;0;0;0
28/11/2009;6;48;11;2009;F;0;0;0;0;0;0;0;0;0;0
29/11/2009;7;48;11;2009;F;0;0;0;0;0;0;0;0;0;0
30/11/2009;1;49;11;2009;L;0;0;0;0;0;0;0;0;0;0
01/12/2009;2;49;12;2009;L;0;0;0;0;0;0;0;0;0;0
02/12/2009;3;49;12;2009;L;0;0;0;0;0;0;0;0;0;0
03/12/2009;4;49;12;2009;L;0;0;0;0;0;0;0;0;0;0
04/12/2009;5;49;12;2009;L;0;0;0;0;0;0;0;0;0;0
05/12/2009;6;49;12;2009;F;0;0;0;0;0;0;0;0;0;0
06/12/2009;7;49;12;2009;F;0;0;0;0;0;0;0;0;0;0
07/12/2009;1;50;12;2009;F;0;0;0;0;0;0;0;0;0;0
08/12/2009;2;50;12;2009;F;0;0;0;0;0;0;0;0;0;0
09/12/2009;3;50;12;2009;L;0;0;0;0;0;0;0;0;0;0
10/12/2009;4;50;12;2009;L;0;0;0;0;0;0;0;0;0;0
11/12/2009;5;50;12;2009;L;0;0;0;0;0;0;0;0;0;0
12/12/2009;6;50;12;2009;F;0;0;0;0;0;0;0;0;0;0
13/12/2009;7;50;12;2009;F;0;0;0;0;0;0;0;0;0;0
14/12/2009;1;51;12;2009;L;0;0;0;0;0;0;0;0;0;0
15/12/2009;2;51;12;2009;L;0;0;0;0;0;0;0;0;0;0
16/12/2009;3;51;12;2009;L;0;0;0;0;0;0;0;0;0;0
17/12/2009;4;51;12;2009;L;0;0;0;0;0;0;0;0;0;0
18/12/2009;5;51;12;2009;L;0;0;0;0;0;0;0;0;0;0
19/12/2009;6;51;12;2009;F;0;0;0;0;0;0;0;0;0;0
20/12/2009;7;51;12;2009;F;0;0;0;0;0;0;0;0;0;0
21/12/2009;1;52;12;2009;L;0;0;0;0;0;0;0;0;0;0
22/12/2009;2;52;12;2009;L;0;0;0;0;0;0;0;0;0;0
23/12/2009;3;52;12;2009;L;0;0;0;0;0;0;0;0;0;0
24/12/2009;4;52;12;2009;L;0;0;0;0;0;0;0;0;0;0
25/12/2009;5;52;12;2009;F;0;0;0;0;0;0;0;0;0;0
26/12/2009;6;52;12;2009;F;0;0;0;0;0;0;0;0;0;0
27/12/2009;7;52;12;2009;F;0;0;0;0;0;0;0;0;0;0
28/12/2009;1;53;12;2009;L;0;0;0;0;0;0;0;0;0;0
29/12/2009;2;53;12;2009;L;0;0;0;0;0;0;0;0;0;0
30/12/2009;3;53;12;2009;L;0;0;0;0;0;0;0;0;0;0
31/12/2009;4;53;12;2009;L;0;0;0;0;0;0;0;0;0;0
01/01/2010;5;1;1;2010;F;0;0;0;0;0;0;0;0;0;0
02/01/2010;6;1;1;2010;F;0;0;0;0;0;0;0;0;0;0
03/01/2010;7;1;1;2010;F;0;0;0;0;0;0;0;0;0;0
04/01/2010;1;2;1;2010;L;0;0;0;0;0;0;0;0;0;0
05/01/2010;2;2;1;2010;L;0;0;0;0;0;0;0;0;0;0
06/01/2010;3;2;1;2010;F;0;0;0;0;0;0;0;0;0;0
07/01/2010;4;2;1;2010;L;0;0;0;0;0;0;0;0;0;0
08/01/2010;5;2;1;2010;L;0;0;0;0;0;0;0;0;0;0
13/01/2010;3;3;1;2010;L;0;0;0;0;0;0;0;0;0;0
14/01/2010;4;3;1;2010;L;0;0;0;0;0;0;0;0;0;0
15/01/2010;5;3;1;2010;L;0;0;0;0;0;0;0;0;0;0
16/01/2010;6;3;1;2010;F;0;0;0;0;0;0;0;0;0;0
17/01/2010;7;3;1;2010;F;0;0;0;0;0;0;0;0;0;0
18/01/2010;1;4;1;2010;L;0;0;0;0;0;0;0;0;0;0
19/01/2010;2;4;1;2010;L;0;0;0;0;0;0;0;0;0;0
20/01/2010;3;4;1;2010;L;0;0;0;0;0;0;0;0;0;0
21/01/2010;4;4;1;2010;L;0;0;0;0;0;0;0;0;0;0
22/01/2010;5;4;1;2010;L;0;0;0;0;0;0;0;0;0;0
23/01/2010;6;4;1;2010;F;0;0;0;0;0;0;0;0;0;0
24/01/2010;7;4;1;2010;F;0;0;0;0;0;0;0;0;0;0
25/01/2010;1;5;1;2010;L;0;0;0;0;0;0;0;0;0;0
26/01/2010;2;5;1;2010;L;0;0;0;0;0;0;0;0;0;0
27/01/2010;3;5;1;2010;L;0;0;0;0;0;0;0;0;0;0
28/01/2010;4;5;1;2010;L;0;0;0;0;0;0;0;0;0;0
29/01/2010;5;5;1;2010;L;0;0;0;0;0;0;0;0;0;0
30/01/2010;6;5;1;2010;F;0;0;0;0;0;0;0;0;0;0
31/01/2010;7;5;1;2010;F;0;0;0;0;0;0;0;0;0;0
01/02/2010;1;6;2;2010;L;0;0;0;0;0;0;0;0;0;0
02/02/2010;2;6;2;2010;L;0;0;0;0;0;0;0;0;0;0
03/02/2010;3;6;2;2010;L;0;0;0;0;0;0;0;0;0;0
04/02/2010;4;6;2;2010;L;0;0;0;0;0;0;0;0;0;0
05/02/2010;5;6;2;2010;L;0;0;0;0;0;0;0;0;0;0
06/02/2010;6;6;2;2010;F;0;0;0;0;0;0;0;0;0;0
07/02/2010;7;6;2;2010;F;0;0;0;0;0;0;0;0;0;0
08/02/2010;1;7;2;2010;L;0;0;0;0;0;0;0;0;0;0
09/02/2010;2;7;2;2010;L;0;0;0;0;0;0;0;0;0;0
10/02/2010;3;7;2;2010;L;0;0;0;0;0;0;0;0;0;0
11/02/2010;4;7;2;2010;L;0;0;0;0;0;0;0;0;0;0
12/02/2010;5;7;2;2010;L;0;0;0;0;0;0;0;0;0;0
22/02/2010;1;9;2;2010;L;0;0;0;0;0;0;0;0;0;0
23/02/2010;2;9;2;2010;L;0;0;0;0;0;0;0;0;0;0
24/02/2010;3;9;2;2010;L;0;0;0;0;0;0;0;0;0;0
25/02/2010;4;9;2;2010;L;0;0;0;0;0;0;0;0;0;0
26/02/2010;5;9;2;2010;L;0;0;0;0;0;0;0;0;0;0
27/02/2010;6;9;2;2010;F;0;0;0;0;0;0;0;0;0;0
28/02/2010;7;9;2;2010;F;0;0;0;0;0;0;0;0;0;0
01/03/2010;1;10;3;2010;L;0;0;0;0;0;0;0;0;0;0
02/03/2010;2;10;3;2010;L;0;0;0;0;0;0;0;0;0;0
03/03/2010;3;10;3;2010;L;0;0;0;0;0;0;0;0;0;0
04/03/2010;4;10;3;2010;L;0;0;0;0;0;0;0;0;0;0
05/03/2010;5;10;3;2010;L;0;0;0;0;0;0;0;0;0;0
06/03/2010;6;10;3;2010;F;0;0;0;0;0;0;0;0;0;0
07/03/2010;7;10;3;2010;F;0;0;0;0;0;0;0;0;0;0
08/03/2010;1;11;3;2010;L;0;0;0;0;0;0;0;0;0;0
09/03/2010;2;11;3;2010;L;0;0;0;0;0;0;0;0;0;0
10/03/2010;3;11;3;2010;L;0;0;0;0;0;0;0;0;0;0
11/03/2010;4;11;3;2010;L;0;0;0;0;0;0;0;0;0;0
12/03/2010;5;11;3;2010;L;0;0;0;0;0;0;0;0;0;0
13/03/2010;6;11;3;2010;F;0;0;0;0;0;0;0;0;0;0
14/03/2010;7;11;3;2010;F;0;0;0;0;0;0;0;0;0;0
15/03/2010;1;12;3;2010;L;0;0;0;0;0;0;0;0;0;0
16/03/2010;2;12;3;2010;L;0;0;0;0;0;0;0;0;0;0
17/03/2010;3;12;3;2010;L;0;0;0;0;0;0;0;0;0;0
18/03/2010;4;12;3;2010;L;0;0;0;0;0;0;0;0;0;0
19/03/2010;5;12;3;2010;F;0;0;0;0;0;0;0;0;0;0
20/03/2010;6;12;3;2010;F;0;0;0;0;0;0;0;0;0;0
21/03/2010;7;12;3;2010;F;0;0;0;0;0;0;0;0;0;0
22/03/2010;1;13;3;2010;L;0;0;0;0;0;0;0;0;0;0
23/03/2010;2;13;3;2010;L;0;0;0;0;0;0;0;0;0;0
24/03/2010;3;13;3;2010;L;0;0;0;0;0;0;0;0;0;0
25/03/2010;4;13;3;2010;L;0;0;0;0;0;0;0;0;0;0
26/03/2010;5;13;3;2010;L;0;0;0;0;0;0;0;0;0;0
27/03/2010;6;13;3;2010;F;0;0;0;0;0;0;0;0;0;0
28/03/2010;7;13;3;2010;F;0;0;0;0;0;0;0;0;0;0
29/03/2010;1;14;3;2010;L;0;0;0;0;0;0;0;0;0;0
30/03/2010;2;14;3;2010;L;0;0;0;0;0;0;0;0;0;0
31/03/2010;3;14;3;2010;L;0;0;0;0;0;0;0;0;0;0
01/04/2010;4;14;4;2010;F;0;0;0;0;0;0;0;0;0;0
02/04/2010;5;14;4;2010;F;0;0;0;0;0;0;0;0;0;1
03/04/2010;6;14;4;2010;F;0;0;0;0;0;0;0;0;1;1
04/04/2010;7;14;4;2010;F;0;0;0;0;0;0;0;1;1;1
05/04/2010;1;15;4;2010;L;0;0;0;0;0;0;1;1;1;0
06/04/2010;2;15;4;2010;F;0;0;0;0;0;1;1;1;0;2
07/04/2010;3;15;4;2010;L;0;0;0;0;1;1;1;0;2;2
08/04/2010;4;15;4;2010;L;0;0;0;1;1;1;0;2;2;0
09/04/2010;5;15;4;2010;L;0;0;1;1;1;0;2;2;0;0
10/04/2010;6;15;4;2010;F;0;1;1;1;0;2;2;0;0;0
11/04/2010;7;15;4;2010;F;1;1;1;0;2;2;0;0;0;0
12/04/2010;1;16;4;2010;L;1;1;0;2;2;0;0;0;0;0
13/04/2010;2;16;4;2010;L;1;0;2;2;0;0;0;0;0;0
14/04/2010;3;16;4;2010;L;0;2;2;0;0;0;0;0;0;0
15/04/2010;4;16;4;2010;L;2;2;0;0;0;0;0;0;0;0
16/04/2010;5;16;4;2010;L;2;0;0;0;0;0;0;0;0;0
17/04/2010;6;16;4;2010;F;0;0;0;0;0;0;0;0;0;0
18/04/2010;7;16;4;2010;F;0;0;0;0;0;0;0;0;0;0
19/04/2010;1;17;4;2010;L;0;0;0;0;0;0;0;0;0;0
20/04/2010;2;17;4;2010;L;0;0;0;0;0;0;0;0;0;0
21/04/2010;3;17;4;2010;L;0;0;0;0;0;0;0;0;0;0
22/04/2010;4;17;4;2010;L;0;0;0;0;0;0;0;0;0;2
23/04/2010;5;17;4;2010;L;0;0;0;0;0;0;0;0;2;0
24/04/2010;6;17;4;2010;F;0;0;0;0;0;0;0;2;0;1
25/04/2010;7;17;4;2010;F;0;0;0;0;0;0;2;0;1;0
26/04/2010;1;18;4;2010;L;0;0;0;0;0;2;0;1;0;2
27/04/2010;2;18;4;2010;L;0;0;0;0;2;0;1;0;2;2
28/04/2010;3;18;4;2010;L;0;0;0;2;0;1;0;2;2;5
29/04/2010;4;18;4;2010;L;0;0;2;0;1;0;2;2;5;5
30/04/2010;5;18;4;2010;L;0;2;0;1;0;2;2;5;5;9
01/05/2010;6;18;5;2010;F;2;0;1;0;2;2;5;5;9;130
02/05/2010;7;18;5;2010;F;0;1;0;2;2;5;5;9;130;30
03/05/2010;1;19;5;2010;L;1;0;2;2;5;5;9;130;30;56
04/05/2010;2;19;5;2010;L;0;2;2;5;5;9;130;30;56;2
05/05/2010;3;19;5;2010;L;2;2;5;5;9;130;30;56;2;2
06/05/2010;4;19;5;2010;L;2;5;5;9;130;30;56;2;2;10
07/05/2010;5;19;5;2010;L;5;5;9;130;30;56;2;2;10;63
08/05/2010;6;19;5;2010;F;5;9;130;30;56;2;2;10;63;101
09/05/2010;7;19;5;2010;F;9;130;30;56;2;2;10;63;101;43
10/05/2010;1;20;5;2010;L;130;30;56;2;2;10;63;101;43;219
11/05/2010;2;20;5;2010;L;30;56;2;2;10;63;101;43;219;138
12/05/2010;3;20;5;2010;L;56;2;2;10;63;101;43;219;138;205
13/05/2010;4;20;5;2010;L;2;2;10;63;101;43;219;138;205;145
14/05/2010;5;20;5;2010;L;2;10;63;101;43;219;138;205;145;48
15/05/2010;6;20;5;2010;F;10;63;101;43;219;138;205;145;48;13
16/05/2010;7;20;5;2010;F;63;101;43;219;138;205;145;48;13;40
17/05/2010;1;21;5;2010;L;101;43;219;138;205;145;48;13;40;61
18/05/2010;2;21;5;2010;L;43;219;138;205;145;48;13;40;61;32
19/05/2010;3;21;5;2010;L;219;138;205;145;48;13;40;61;32;32
20/05/2010;4;21;5;2010;L;138;205;145;48;13;40;61;32;32;32
21/05/2010;5;21;5;2010;L;205;145;48;13;40;61;32;32;32;11
22/05/2010;6;21;5;2010;F;145;48;13;40;61;32;32;32;11;7
23/05/2010;7;21;5;2010;F;48;13;40;61;32;32;32;11;7;16
24/05/2010;1;22;5;2010;L;13;40;61;32;32;32;11;7;16;21
25/05/2010;2;22;5;2010;L;40;61;32;32;32;11;7;16;21;6
26/05/2010;3;22;5;2010;L;61;32;32;32;11;7;16;21;6;378
27/05/2010;4;22;5;2010;L;32;32;32;11;7;16;21;6;378;278
28/05/2010;5;22;5;2010;L;32;32;11;7;16;21;6;378;278;80
29/05/2010;6;22;5;2010;F;32;11;7;16;21;6;378;278;80;13
30/05/2010;7;22;5;2010;F;11;7;16;21;6;378;278;80;13;61
31/05/2010;1;23;5;2010;L;7;16;21;6;378;278;80;13;61;43
01/06/2010;2;23;6;2010;L;16;21;6;378;278;80;13;61;43;39
02/06/2010;3;23;6;2010;L;21;6;378;278;80;13;61;43;39;85
03/06/2010;4;23;6;2010;L;6;378;278;80;13;61;43;39;85;98
04/06/2010;5;23;6;2010;L;378;278;80;13;61;43;39;85;98;50
05/06/2010;6;23;6;2010;F;278;80;13;61;43;39;85;98;50;12
06/06/2010;7;23;6;2010;F;80;13;61;43;39;85;98;50;12;15
07/06/2010;1;24;6;2010;L;13;61;43;39;85;98;50;12;15;33
08/06/2010;2;24;6;2010;L;61;43;39;85;98;50;12;15;33;143
09/06/2010;3;24;6;2010;F;43;39;85;98;50;12;15;33;143;88
10/06/2010;4;24;6;2010;L;39;85;98;50;12;15;33;143;88;49
11/06/2010;5;24;6;2010;L;85;98;50;12;15;33;143;88;49;41
12/06/2010;6;24;6;2010;F;98;50;12;15;33;143;88;49;41;61
13/06/2010;7;24;6;2010;F;50;12;15;33;143;88;49;41;61;0
14/06/2010;1;25;6;2010;L;12;15;33;143;88;49;41;61;0;0
15/06/2010;2;25;6;2010;L;15;33;143;88;49;41;61;0;0;10
16/06/2010;3;25;6;2010;L;33;143;88;49;41;61;0;0;10;9
17/06/2010;4;25;6;2010;L;143;88;49;41;61;0;0;10;9;23
18/06/2010;5;25;6;2010;L;88;49;41;61;0;0;10;9;23;21
19/06/2010;6;25;6;2010;F;49;41;61;0;0;10;9;23;21;27
20/06/2010;7;25;6;2010;F;41;61;0;0;10;9;23;21;27;28
21/06/2010;1;26;6;2010;L;61;0;0;10;9;23;21;27;28;37
22/06/2010;2;26;6;2010;L;0;0;10;9;23;21;27;28;37;34
23/06/2010;3;26;6;2010;L;0;10;9;23;21;27;28;37;34;10
24/06/2010;4;26;6;2010;L;10;9;23;21;27;28;37;34;10;4
25/06/2010;5;26;6;2010;L;9;23;21;27;28;37;34;10;4;2
26/06/2010;6;26;6;2010;F;23;21;27;28;37;34;10;4;2;0
27/06/2010;7;26;6;2010;F;21;27;28;37;34;10;4;2;0;0
28/06/2010;1;27;6;2010;L;27;28;37;34;10;4;2;0;0;0
29/06/2010;2;27;6;2010;L;28;37;34;10;4;2;0;0;0;0
30/06/2010;3;27;6;2010;L;37;34;10;4;2;0;0;0;0;0
01/07/2010;4;27;7;2010;L;34;10;4;2;0;0;0;0;0;1
02/07/2010;5;27;7;2010;L;10;4;2;0;0;0;0;0;1;0
03/07/2010;6;27;7;2010;F;4;2;0;0;0;0;0;1;0;4
